"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
-79.7474116385865,-73.5269756598461,-67.3065396811057,-61.0861037023654,-54.865667723625,-48.6452317448846,-42.4247957661442,-36.2043597874038,-29.9839238086634,-23.7634878299231,-17.5430518511827,-11.3226158724423,-5.10217989370191,1.11825608503847,7.33869206377885,13.5591280425192,19.7795640212596
-79.2183791304786,-72.6172980051563,-66.0162168798341,-59.4151357545118,-52.8140546291895,-46.2129735038672,-39.611892378545,-33.0108112532227,-26.4097301279004,-19.8086490025782,-13.2075678772559,-6.60648675193362,-0.00540562661134913,6.59567549871092,13.1967566240332,19.7978377493555,26.3989188746777
-81.9571407134018,-76.0773089067311,-70.1974771000604,-64.3176452933897,-58.437813486719,-52.5579816800483,-46.6781498733776,-40.7983180667069,-34.9184862600362,-29.0386544533656,-23.1588226466949,-17.2789908400242,-11.3991590333535,-5.51932722668278,0.360504579987916,6.24033638665861,12.1201681933293
-81.4268962093465,-75.2253140793849,-69.0237319494234,-62.8221498194618,-56.6205676895003,-50.4189855595387,-44.2174034295771,-38.0158212996156,-31.814239169654,-25.6126570396925,-19.4110749097309,-13.2094927797694,-7.00791064980779,-0.806328519846236,5.39525361011532,11.5968357400769,17.7984178700384
-100.270475240452,-95.1663296380725,-90.062184035693,-84.9580384333134,-79.8538928309339,-74.7497472285544,-69.6456016261748,-64.5414560237953,-59.4373104214158,-54.3331648190362,-49.2290192166567,-44.1248736142772,-39.0207280118976,-33.9165824095181,-28.8124368071386,-23.7082912047591,-18.6041456023795
-99.7343995115042,-93.8382583637686,-87.9421172160331,-82.0459760682976,-76.149834920562,-70.2536937728265,-64.357552625091,-58.4614114773554,-52.5652703296199,-46.6691291818843,-40.7729880341488,-34.8768468864132,-28.9807057386777,-23.0845645909422,-17.1884234432066,-11.2922822954711,-5.39614114773554
-100.806255861671,-95.7000055168668,-90.5937551720626,-85.4875048272585,-80.3812544824543,-75.2750041376501,-70.1687537928459,-65.0625034480418,-59.9562531032376,-54.8500027584334,-49.7437524136292,-44.6375020688251,-39.5312517240209,-34.4250013792167,-29.3187510344125,-24.2125006896084,-19.1062503448042
-101.341704674158,-96.1451338109722,-90.9485629477865,-85.7519920846007,-80.5554212214149,-75.3588503582292,-70.1622794950434,-64.9657086318577,-59.7691377686719,-54.5725669054861,-49.3759960423004,-44.1794251791146,-38.9828543159288,-33.7862834527431,-28.5897125895573,-23.3931417263715,-18.1965708631858
-101.911501129215,-97.1225892980847,-92.3336774669544,-87.5447656358241,-82.7558538046938,-77.9669419735635,-73.1780301424332,-68.3891183113029,-63.6002064801726,-58.8112946490424,-54.0223828179121,-49.2334709867818,-44.4445591556515,-39.6556473245212,-34.8667354933909,-30.0778236622606,-25.2889118311303
-99.1980654978203,-93.892296939125,-88.5865283804297,-83.2807598217344,-77.974991263039,-72.6692227043437,-67.3634541456484,-62.0576855869531,-56.7519170282578,-51.4461484695625,-46.1403799108672,-40.8346113521719,-35.5288427934766,-30.2230742347812,-24.9173056760859,-19.6115371173906,-14.3057685586953
-102.449315142091,-98.6581789572621,-94.8670427724332,-91.0759065876043,-87.2847704027755,-83.4936342179466,-79.7024980331177,-75.9113618482888,-72.1202256634599,-68.3290894786311,-64.5379532938022,-60.7468171089733,-56.9556809241444,-53.1645447393155,-49.3734085544866,-45.5822723696578,-41.7911361848289
-92.7554147388991,-86.4756844601403,-80.1959541813816,-73.9162239026228,-67.636493623864,-61.3567633451053,-55.0770330663465,-48.7973027875877,-42.5175725088289,-36.2378422300702,-29.9581119513114,-23.6783816725526,-17.3986513937939,-11.1189211150351,-4.83919083627631,1.44053944248246,7.72026972124123
-85.2211819483564,-80.0022888925707,-74.7833958367851,-69.5645027809994,-64.3456097252137,-59.126716669428,-53.9078236136424,-48.6889305578567,-43.470037502071,-38.2511444462854,-33.0322513904997,-27.813358334714,-22.5944652789284,-17.3755722231427,-12.156679167357,-6.93778611157134,-1.71889305578567
-90.0768316800594,-83.8664298165265,-77.6560279529936,-71.4456260894607,-65.2352242259278,-59.0248223623949,-52.814420498862,-46.6040186353291,-40.3936167717962,-34.1832149082632,-27.9728130447303,-21.7624111811974,-15.5520093176645,-9.34160745413162,-3.13120559059872,3.07919627293419,9.2895981364671
-92.2191016624897,-86.5003309764609,-80.7815602904321,-75.0627896044033,-69.3440189183745,-63.6252482323457,-57.9064775463169,-52.1877068602881,-46.4689361742593,-40.7501654882305,-35.0313948022016,-29.3126241161728,-23.593853430144,-17.8750827441152,-12.1563120580864,-6.43754137205761,-0.718770686028806
-91.6830500685287,-85.7016941821446,-79.7203382957606,-73.7389824093766,-67.7576265229925,-61.7762706366085,-55.7949147502245,-49.8135588638404,-43.8322029774564,-37.8508470910723,-31.8694912046883,-25.8881353183043,-19.9067794319202,-13.9254235455362,-7.94406765915213,-1.96271177276808,4.01864411361596
-109.309205493628,-103.49689928812,-97.6845930826129,-91.8722868771054,-86.0599806715979,-80.2476744660904,-74.4353682605828,-68.6230620550753,-62.8107558495678,-56.9984496440602,-51.1861434385527,-45.3738372330452,-39.5615310275376,-33.7492248220301,-27.9369186165226,-22.1246124110151,-16.3123062055075
-108.783010762778,-104.089892482615,-99.3967742024512,-94.7036559222878,-90.0105376421244,-85.317419361961,-80.6243010817975,-75.9311828016341,-71.2380645214707,-66.5449462413073,-61.8518279611439,-57.1587096809805,-52.4655914008171,-47.7724731206536,-43.0793548404902,-38.3862365603268,-33.6931182801634
-109.386922902526,-104.21710390826,-99.0472849139935,-93.8774659197273,-88.707646925461,-83.5378279311948,-78.3680089369286,-73.1981899426623,-68.0283709483961,-62.8585519541299,-57.6887329598636,-52.5189139655974,-47.3490949713312,-42.1792759770649,-37.0094569827987,-31.8396379885325,-26.6698189942662
-80.8976434119906,-74.4330761524617,-67.9685088929329,-61.503941633404,-55.0393743738752,-48.5748071143463,-42.1102398548175,-35.6456725952886,-29.1811053357597,-22.7165380762309,-16.251970816702,-9.78740355717315,-3.32283629764429,3.14173096188457,9.60629822141342,16.0708654809423,22.5354327404711
-80.3694150821154,-73.700625959638,-67.0318368371607,-60.3630477146833,-53.6942585922059,-47.0254694697285,-40.3566803472511,-33.6878912247738,-27.0191021022964,-20.350312979819,-13.6815238573416,-7.01273473486426,-0.343945612386879,6.3248435100905,12.9936326325679,19.6624217550452,26.3312108775226
-94.3655532001282,-88.1381677177677,-81.9107822354072,-75.6833967530468,-69.4560112706863,-63.2286257883258,-57.0012403059653,-50.7738548236048,-44.5464693412443,-38.3190838588839,-32.0916983765234,-25.8643128941629,-19.6369274118024,-13.4095419294419,-7.18215644708145,-0.954770964720966,5.27261451763952
-89.5421928386399,-83.5397109069552,-77.5372289752705,-71.5347470435858,-65.5322651119011,-59.5297831802164,-53.5273012485317,-47.524819316847,-41.5223373851623,-35.5198554534776,-29.5173735217929,-23.5148915901082,-17.5124096584235,-11.5099277267388,-5.5074457950541,0.495036136630599,6.4975180683153
-110.358890049625,-103.249543576118,-96.1401971026103,-89.0308506291029,-81.9215041555956,-74.8121576820882,-67.7028112085809,-60.5934647350735,-53.4841182615662,-46.3747717880588,-39.2654253145515,-32.1560788410441,-25.0467323675368,-17.9373858940294,-10.8280394205221,-3.71869294701471,3.39065352649265
-109.834509422524,-104.079538280023,-98.3245671375212,-92.5695959950198,-86.8146248525183,-81.0596537100169,-75.3046825675155,-69.5497114250141,-63.7947402825127,-58.0397691400113,-52.2847979975099,-46.5298268550085,-40.7748557125071,-35.0198845700056,-29.2649134275042,-23.5099422850028,-17.7549711425014
-110.442539114926,-103.769448578754,-97.0963580425818,-90.4232675064096,-83.7501769702375,-77.0770864340654,-70.4039958978933,-63.7309053617212,-57.0578148255491,-50.3847242893769,-43.7116337532048,-37.0385432170327,-30.3654526808606,-23.6923621446885,-17.0192716085164,-10.3461810723442,-3.67309053617212
-109.915200657521,-103.361365324726,-96.8075299919303,-90.2536946591349,-83.6998593263396,-77.1460239935442,-70.5921886607489,-64.0383533279535,-57.4845179951582,-50.9306826623628,-44.3768473295675,-37.8230119967721,-31.2691766639768,-24.7153413311814,-18.1615059983861,-11.6076706655907,-5.05383533279535
-84.1571428416264,-78.3831932627072,-72.609243683788,-66.8352941048688,-61.0613445259496,-55.2873949470304,-49.5134453681112,-43.739495789192,-37.9655462102728,-32.1915966313536,-26.4176470524344,-20.6436974735152,-14.869747894596,-9.0957983156768,-3.3218487367576,2.4521008421616,8.2260504210808
-87.9410853104185,-81.8857273509821,-75.8303693915457,-69.7750114321094,-63.719653472673,-57.6642955132366,-51.6089375538002,-45.5535795943638,-39.4982216349274,-33.4428636754911,-27.3875057160547,-21.3321477566183,-15.2767897971819,-9.22143183774553,-3.16607387830915,2.88928408112723,8.94464204056362
-87.4084386274823,-81.1491187082186,-74.889798788955,-68.6304788696913,-62.3711589504276,-56.111839031164,-49.8525191119003,-43.5931991926367,-37.333879273373,-31.0745593541093,-24.8152394348456,-18.555919515582,-12.2965995963183,-6.03727967705466,0.222040242209005,6.48136016147267,12.7406800807363
-93.8413847641021,-86.7330680132726,-79.624751262443,-72.5164345116135,-65.408117760784,-58.2998010099544,-51.1914842591249,-44.0831675082954,-36.9748507574658,-29.8665340066363,-22.7582172558067,-15.6499005049772,-8.54158375414768,-1.43326700331814,5.67504974751139,12.7833664983409,19.8916832491705
-89.007998163364,-82.9487041537543,-76.8894101441447,-70.830116134535,-64.7708221249254,-58.7115281153158,-52.6522341057061,-46.5929400960965,-40.5336460864868,-34.4743520768772,-28.4150580672675,-22.3557640576579,-16.2964700480482,-10.2371760384386,-4.17788202882894,1.88141198078071,7.94070599039035
-103.919894102394,-98.1010768022532,-92.2822595021124,-86.4634422019715,-80.6446249018307,-74.8258076016899,-69.0069903015491,-63.1881730014082,-57.3693557012674,-51.5505384011266,-45.7317211009858,-39.9129038008449,-34.0940865007041,-28.2752692005633,-22.4564519004225,-16.6376346002816,-10.8188173001408
-103.392769113082,-97.8990768123125,-92.4053845115429,-86.9116922107734,-81.4179999100039,-75.9243076092343,-70.4306153084648,-64.9369230076953,-59.4432307069258,-53.9495384061562,-48.4558461053867,-42.9621538046172,-37.4684615038476,-31.9747692030781,-26.4810769023086,-20.9873846015391,-15.4936923007695
-102.865148709233,-97.284845843984,-91.704542978735,-86.124240113486,-80.543937248237,-74.963634382988,-69.383331517739,-63.80302865249,-58.222725787241,-52.642422921992,-47.062120056743,-41.481817191494,-35.901514326245,-30.321211460996,-24.740908595747,-19.160605730498,-13.580302865249
-103.966026199798,-98.9092011292216,-93.8523760586453,-88.7955509880689,-83.7387259174926,-78.6819008469162,-73.6250757763399,-68.5682507057635,-63.5114256351872,-58.4546005646108,-53.3977754940345,-48.3409504234581,-43.2841253528818,-38.2273002823054,-33.1704752117291,-28.1136501411527,-23.0568250705764
-103.435858954295,-98.5866907805129,-93.7375226067309,-88.8883544329488,-84.0391862591668,-79.1900180853847,-74.3408499116026,-69.4916817378206,-64.6425135640385,-59.7933453902565,-54.9441772164744,-50.0950090426924,-45.2458408689103,-40.3966726951282,-35.5475045213462,-30.6983363475641,-25.8491681737821
-102.90518761984,-97.5578236422024,-92.2104596645647,-86.8630956869271,-81.5157317092894,-76.1683677316518,-70.8210037540141,-65.4736397763765,-60.1262757987388,-54.7789118211012,-49.4315478434635,-44.0841838658259,-38.7368198881882,-33.3894559105506,-28.0420919329129,-22.6947279552753,-17.3473639776376
-102.945695391545,-98.8312427214541,-94.7167900513632,-90.6023373812723,-86.4878847111815,-82.3734320410906,-78.2589793709997,-74.1445267009088,-70.0300740308179,-65.9156213607271,-61.8011686906362,-57.6867160205453,-53.5722633504544,-49.4578106803635,-45.3433580102727,-41.2289053401818,-37.1144526700909
-91.1472967700246,-84.7268675482584,-78.3064383264923,-71.8860091047261,-65.46557988296,-59.0451506611938,-52.6247214394277,-46.2042922176615,-39.7838629958954,-33.3634337741292,-26.9430045523631,-20.5225753305969,-14.1021461088308,-7.68171688706461,-1.26128766529846,5.1591415564677,11.5795707782338
-84.6887755447057,-78.9129652185465,-73.1371548923874,-67.3613445662282,-61.5855342400691,-55.8097239139099,-50.0339135877508,-44.2581032615916,-38.4822929354324,-32.7064826092733,-26.9306722831141,-21.154861956955,-15.3790516307958,-9.60324130463664,-3.82743097847748,1.94837934768168,7.72418967384084
-86.87637907224,-80.8248273621082,-74.7732756519765,-68.7217239418447,-62.6701722317129,-56.6186205215812,-50.5670688114494,-44.5155171013176,-38.4639653911859,-32.4124136810541,-26.3608619709224,-20.3093102607906,-14.2577585506588,-8.20620684052706,-2.1546551303953,3.89689657973647,9.94844828986824
-86.3449418247764,-80.3834746586131,-74.4220074924498,-68.4605403262864,-62.4990731601231,-56.5376059939598,-50.5761388277965,-44.6146716616332,-38.6532044954699,-32.6917373293065,-26.7302701631432,-20.7688029969799,-14.8073358308166,-8.84586866465327,-2.88440149848996,3.07706566767336,9.03853283383668
-88.4742837031046,-82.3875611323337,-76.3008385615629,-70.214115990792,-64.1273934200212,-58.0406708492503,-51.9539482784795,-45.8672257077086,-39.7805031369377,-33.6937805661669,-27.607057995396,-21.5203354246252,-15.4336128538543,-9.34689028308344,-3.26016771231258,2.82655485845828,8.91327742922914
-83.6263181982458,-77.4130053630549,-71.1996925278639,-64.986379692673,-58.7730668574821,-52.5597540222912,-46.3464411871002,-40.1331283519093,-33.9198155167184,-27.7065026815274,-21.4931898463365,-15.2798770111456,-9.06656417595465,-2.85325134076372,3.36006149442721,9.57337432961814,15.7866871648091
-79.8422435789267,-72.5868174860487,-65.3313913931706,-58.0759653002926,-50.8205392074145,-43.5651131145365,-36.3096870216585,-29.0542609287804,-21.7988348359024,-14.5434087430243,-7.28798265014629,-0.0325565572682471,7.2228695356098,14.4782956284878,21.7337217213659,28.9891478142439,36.244573907122
-79.3161608498598,-72.3269749175151,-65.3377889851704,-58.3486030528257,-51.359417120481,-44.3702311881363,-37.3810452557916,-30.3918593234469,-23.4026733911022,-16.4134874587576,-9.42430152641285,-2.43511559406817,4.55407033827653,11.5432562706212,18.5324422029659,25.5216281353106,32.5108140676553
-117.443099687275,-105.211152646847,-92.9792056064191,-80.7472585659912,-68.5153115255632,-56.2833644851353,-44.0514174447073,-31.8194704042794,-19.5875233638515,-7.35557632342353,4.87637071700441,17.1083177574324,29.3402647978603,41.5722118382882,53.8041588787162,66.0361059191441,78.2680529595721
-116.925301014958,-105.782636249372,-94.6399714837865,-83.4973067182007,-72.3546419526149,-61.2119771870292,-50.0693124214434,-38.9266476558576,-27.7839828902719,-16.6413181246861,-5.49865335910035,5.64401140648541,16.7866761720712,27.9293409376569,39.0720057032427,50.2146704688285,61.3573352344142
-116.406125653969,-108.911647674324,-101.417169694679,-93.9226917150333,-86.428213735388,-78.9337357557428,-71.4392577760976,-63.9447797964524,-56.4503018168071,-48.9558238371619,-41.4613458575166,-33.9668678778714,-26.4723898982262,-18.9779119185809,-11.4834339389357,-3.98895595929047,3.50552202035477
-115.885601884059,-105.568801773232,-95.252001662405,-84.935201551578,-74.618401440751,-64.301601329924,-53.984801219097,-43.66800110827,-33.351200997443,-23.034400886616,-12.717600775789,-2.40080066496201,7.915999445865,18.232799556692,28.549599667519,38.866399778346,49.183199889173
-117.567669534376,-105.916630150001,-94.2655907656259,-82.6145513812508,-70.9635119968758,-59.3124726125007,-47.6614332281257,-36.0103938437506,-24.3593544593755,-12.7083150750005,-1.05727569062541,10.5937636937497,22.2448030781247,33.8958424624998,45.5468818468748,57.1979212312499,68.8489606156249
-117.047081733581,-106.19137104337,-95.3356603531597,-84.4799496629491,-73.6242389727384,-62.7685282825278,-51.9128175923171,-41.0571069021065,-30.2013962118958,-19.3456855216852,-8.48997483147452,2.36573585873612,13.2214465489468,24.0771572391574,34.9328679293681,45.7885786195787,56.6442893097894
-113.484010914169,-102.8378926251,-92.1917743360315,-81.5456560469627,-70.8995377578939,-60.2534194688252,-49.6073011797564,-38.9611828906877,-28.3150646016189,-17.6689463125501,-7.02282802348135,3.62329026558741,14.2694085546562,24.9155268437249,35.5616451327937,46.2077634218625,56.8538817109312
-114.623595267397,-103.792795545785,-92.9619958241738,-82.1311961025622,-71.3003963809506,-60.4695966593391,-49.6387969377275,-38.8079972161159,-27.9771974945043,-17.1463977728927,-6.31559805128111,4.51520167033048,15.3460013919421,26.1768011135536,37.0076008351652,47.8384005567768,58.6692002783884
-114.104913766454,-103.098742368427,-92.0925709704006,-81.0863995723739,-70.0802281743472,-59.0740567763205,-48.0678853782938,-37.0617139802671,-26.0555425822404,-15.0493711842136,-4.04319978618694,6.96297161183976,17.9691430098665,28.9753144078932,39.9814858059199,50.9876572039466,61.9938286019733
-113.58504287604,-102.491805059802,-91.3985672435647,-80.3053294273271,-69.2120916110894,-58.1188537948518,-47.0256159786141,-35.9323781623765,-24.8391403461388,-13.7459025299012,-2.65266471366353,8.44057310257411,19.5338109188118,30.6270487350494,41.720286551287,52.8135243675247,63.9067621837624
-114.731490234125,-104.306108455647,-93.8807266771691,-83.4553448986912,-73.0299631202132,-62.6045813417353,-52.1791995632574,-41.7538177847794,-31.3284360063015,-20.9030542278235,-10.4776724493456,-0.0522906708676487,10.3730911076103,20.7984728860882,31.2238546645662,41.6492364430441,52.0746182215221
-114.209967194765,-103.138792653896,-92.0676181130279,-80.9964435721594,-69.9252690312909,-58.8540944904224,-47.7829199495538,-36.7117454086853,-25.6405708678168,-14.5693963269482,-3.4982217860797,7.57295275478882,18.6441272956574,29.7153018365259,40.7864763773944,51.8576509182629,62.9288254591315
-113.687234501078,-102.499750118662,-91.3122657362453,-80.1247813538289,-68.9372969714126,-57.7498125889962,-46.5623282065799,-35.3748438241635,-24.1873594417472,-12.9998750593308,-1.81239067691447,9.37509370550188,20.5625780879182,31.7500624703346,42.9375468527509,54.1250312351673,65.3125156175836
-93.3077973523027,-86.9367504492261,-80.5657035461494,-74.1946566430728,-67.8236097399962,-61.4525628369196,-55.0815159338429,-48.7104690307663,-42.3394221276897,-35.968375224613,-29.5973283215364,-23.2262814184598,-16.8552345153831,-10.4841876123065,-4.11314070922989,2.25790619384674,8.62895309692337
-107.728080620912,-103.479369996152,-99.2306593713929,-94.9819487466334,-90.7332381218739,-86.4845274971144,-82.2358168723548,-77.9871062475953,-73.7383956228358,-69.4896849980762,-65.2409743733167,-60.9922637485572,-56.7435531237977,-52.4948424990381,-48.2461318742786,-43.9974212495191,-39.7487106247595
-107.199411902229,-102.805328849157,-98.4112457960844,-94.0171627430121,-89.6230796899398,-85.2289966368675,-80.8349135837952,-76.4408305307229,-72.0467474776507,-67.6526644245783,-63.2585813715061,-58.8644983184338,-54.4704152653615,-50.0763322122892,-45.6822491592169,-41.2881661061446,-36.8940830530723
-106.669985737778,-102.571751282615,-98.4735168274512,-94.3752823722878,-90.2770479171243,-86.1788134619609,-82.0805790067975,-77.9823445516341,-73.8841100964707,-69.7858756413073,-65.6876411861439,-61.5894067309805,-57.4911722758171,-53.3929378206536,-49.2947033654902,-45.1964689103268,-41.0982344551634
-106.139836261096,-101.249257657502,-96.3586790539082,-91.4681004503144,-86.5775218467205,-81.6869432431266,-76.7963646395327,-71.9057860359388,-67.0152074323449,-62.1246288287511,-57.2340502251572,-52.3434716215633,-47.4528930179694,-42.5623144143755,-37.6717358107816,-32.7811572071878,-27.8905786035939
-107.265084730174,-101.867138569576,-96.4691924089771,-91.0712462483786,-85.6733000877801,-80.2753539271817,-74.8774077665832,-69.4794616059847,-64.0815154453862,-58.6835692847878,-53.2856231241893,-47.8876769635908,-42.4897308029924,-37.0917846423939,-31.6938384817954,-26.2958923211969,-20.8979461605985
-106.732612855763,-103.071870923071,-99.4111289903791,-95.7503870576872,-92.0896451249952,-88.4289031923033,-84.7681612596113,-81.1074193269194,-77.4466773942275,-73.7859354615355,-70.1251935288436,-66.4644515961516,-62.8037096634597,-59.1429677307678,-55.4822257980758,-51.8214838653839,-48.1607419326919
-118.604533046642,-105.363089926251,-92.1216468058606,-78.8802036854699,-65.6387605650792,-52.3973174446885,-39.1558743242978,-25.9144312039071,-12.6729880835164,0.568455036874354,13.8098981572651,27.0513412776558,40.2927843980465,53.5342275184372,66.7756706388279,80.0171137592186,93.2585568796093
-118.086829183061,-104.99348628994,-91.9001433968185,-78.8068005036973,-65.7134576105761,-52.6201147174548,-39.5267718243336,-26.4334289312124,-13.3400860380911,-0.246743144969876,12.8465997481514,25.9399426412726,39.0332855343938,52.1266284275151,65.2199713206363,78.3133142137575,91.4066571068788
-118.736092694275,-105.398675476965,-92.0612582596544,-78.7238410423441,-65.3864238250338,-52.0490066077235,-38.7115893904132,-25.3741721731029,-12.0367549557927,1.30066226151765,14.6380794788279,27.9754966961382,41.3129139134485,54.6503311307588,67.9877483480691,81.3251655653794,94.6625827826897
-118.215620343677,-105.644113264637,-93.0726061855974,-80.5010991065575,-67.9295920275177,-55.3580849484779,-42.7865778694381,-30.2150707903982,-17.6435637113584,-5.07205663231858,7.49945044672124,20.0709575257611,32.6424646048009,45.2139716838407,57.7854787628805,70.3569858419203,82.9284929209602
-118.869160268379,-106.082739076121,-93.2963178838638,-80.5098966916062,-67.7234754993487,-54.9370543070911,-42.1506331148335,-29.3642119225759,-16.5777907303183,-3.79136953806071,8.99505165419689,21.7814728464545,34.5678940387121,47.3543152309696,60.1407364232272,72.9271576154848,85.7135788077424
-83.0963356503804,-76.8553747297698,-70.6144138091592,-64.3734528885486,-58.1324919679379,-51.8915310473273,-45.6505701267167,-39.4096092061061,-33.1686482854955,-26.9276873648849,-20.6867264442743,-14.4457655236637,-8.20480460305306,-1.96384368244245,4.27711723816816,10.5180781587788,16.7590390793894
-110.882315233365,-101.830414337285,-92.7785134412044,-83.7266125451241,-74.6747116490438,-65.6228107529635,-56.5709098568832,-47.5190089608029,-38.4671080647227,-29.4152071686424,-20.3633062725621,-11.3114053764818,-2.25950448040147,6.79239641567882,15.8442973117591,24.8961982078394,33.9480991039197
-111.494267884119,-102.847546243877,-94.2008246036344,-85.5541029633921,-76.9073813231498,-68.2606596829075,-59.6139380426652,-50.9672164024229,-42.3204947621806,-33.6737731219384,-25.0270514816961,-16.3803298414538,-7.73360820121147,0.913113439030823,9.55983507927312,18.2065567195154,26.8532783597577
-110.968905616724,-102.529558227505,-94.0902108382859,-85.6508634490668,-77.2115160598478,-68.7721686706287,-60.3328212814097,-51.8934738921906,-43.4541265029715,-35.0147791137525,-26.5754317245334,-18.1360843353144,-9.6967369460953,-1.25738955687624,7.18195783234282,15.6213052215619,24.0606526107809
-98.6459371384525,-93.0491173067788,-87.4522974751051,-81.8554776434315,-76.2586578117578,-70.6618379800841,-65.0650181484104,-59.4681983167368,-53.8713784850631,-48.2745586533894,-42.6777388217157,-37.0809189900421,-31.4840991583684,-25.8872793266947,-20.290459495021,-14.6936396633474,-9.09681983167368
-98.112335462751,-91.6057274943539,-85.0991195259568,-78.5925115575596,-72.0859035891625,-65.5792956207654,-59.0726876523683,-52.5660796839712,-46.0594717155741,-39.5528637471769,-33.0462557787798,-26.5396478103827,-20.0330398419856,-13.5264318735885,-7.01982390519136,-0.513215936794236,5.99339203160288
-92.7743942165082,-86.3759004390665,-79.9774066616249,-73.5789128841832,-67.1804191067416,-60.7819253292999,-54.3834315518583,-47.9849377744166,-41.5864439969749,-35.1879502195333,-28.7894564420916,-22.39096266465,-15.9924688872083,-9.59397510976664,-3.19548133232498,3.20301244511668,9.60150622255834
-115.251773829949,-104.972257722305,-94.6927416146609,-84.4132255070168,-74.1337093993728,-63.8541932917287,-53.5746771840846,-43.2951610764406,-33.0156449687965,-22.7361288611525,-12.4566127535084,-2.17709664586435,8.1024194617797,18.3819355694238,28.6614516770678,38.9409677847119,49.2204838923559
-115.36375848338,-105.430596219652,-95.4974339559235,-85.5642716921953,-75.631109428467,-65.6979471647388,-55.7647849010106,-45.8316226372824,-35.8984603735541,-25.9652981098259,-16.0321358460976,-6.09897358236941,3.83418868135882,13.7673509450871,23.7005132088153,33.6336754725435,43.5668377362718
-97.578589121079,-91.0739662316038,-84.5693433421285,-78.0647204526533,-71.5600975631781,-65.0554746737028,-58.5508517842276,-52.0462288947524,-45.5416060052771,-39.0369831158019,-32.5323602263266,-26.0277373368514,-19.5231144473762,-13.0184915579009,-6.51386866842571,-0.0092457789504703,6.49537711052476
-97.0447346250479,-90.0421031765157,-83.0394717279834,-76.0368402794512,-69.034208830919,-62.0315773823868,-55.0289459338545,-48.0263144853223,-41.0236830367901,-34.0210515882578,-27.0184201397256,-20.0157886911934,-13.0131572426611,-6.01052579412892,0.992105654403311,7.99473710293554,14.9973685514678
-96.510808530707,-90.0395844994889,-83.5683604682709,-77.0971364370528,-70.6259124058348,-64.1546883746167,-57.6834643433986,-51.2122403121806,-44.7410162809625,-38.2697922497445,-31.7985682185264,-25.3273441873084,-18.8561201560903,-12.3848961248722,-5.91367209365418,0.557551937563883,7.02877596878194
-95.9768474235382,-89.8017387515654,-83.6266300795925,-77.4515214076197,-71.2764127356468,-65.101304063674,-58.9261953917012,-52.7510867197284,-46.5759780477555,-40.4008693757827,-34.2257607038098,-28.050652031837,-21.8755433598642,-15.7004346878913,-9.52532601591851,-3.35021734394567,2.82489132802716
-94.908966569582,-88.4437332419595,-81.9784999143371,-75.5132665867146,-69.0480332590921,-62.5827999314697,-56.1175666038472,-49.6523332762247,-43.1870999486022,-36.7218666209798,-30.2566332933573,-23.7913999657348,-17.3261666381124,-10.8609333104899,-4.39569998286742,2.06953334475506,8.53476667237753
-100.245510033891,-94.2310682671915,-88.2166265004921,-82.2021847337926,-76.1877429670931,-70.1733012003936,-64.1588594336942,-58.1444176669947,-52.1299759002952,-46.1155341335958,-40.1010923668963,-34.0866506001968,-28.0722088334974,-22.0577670667979,-16.0433253000984,-10.0288835333989,-4.01444176669947
-99.7125607573819,-93.2882924775359,-86.8640241976899,-80.4397559178439,-74.0154876379979,-67.5912193581519,-61.1669510783059,-54.7426827984599,-48.3184145186139,-41.8941462387679,-35.469877958922,-29.045609679076,-22.62134139923,-16.197073119384,-9.77280483953798,-3.34853655969199,3.07573172015401
-99.179357695969,-93.168807243265,-87.1582567905609,-81.1477063378568,-75.1371558851528,-69.1266054324487,-63.1160549797446,-57.1055045270406,-51.0949540743365,-45.0844036216325,-39.0738531689284,-33.0633027162244,-27.0527522635203,-21.0422018108162,-15.0316513581122,-9.02110090540812,-3.01055045270406
-100.778169340545,-95.1735711440424,-89.5689729475397,-83.9643747510371,-78.3597765545344,-72.7551783580318,-67.1505801615291,-61.5459819650265,-55.9413837685238,-50.3367855720212,-44.7321873755185,-39.1275891790159,-33.5229909825132,-27.9183927860106,-22.3137945895079,-16.7091963930053,-11.1045981965026
-95.442887903421,-89.2403650855727,-83.0378422677244,-76.8353194498761,-70.6327966320278,-64.4302738141795,-58.2277509963312,-52.0252281784829,-45.8227053606347,-39.6201825427863,-33.4176597249381,-27.2151369070898,-21.0126140892415,-14.8100912713932,-8.60756845354488,-2.40504563569659,3.79747718215171
-106.546889194116,-100.338248653286,-94.1296081124553,-87.9209675716249,-81.7123270307946,-75.5036864899643,-69.2950459491339,-63.0864054083035,-56.8777648674732,-50.6691243266428,-44.4604837858125,-38.2518432449821,-32.0432027041518,-25.8345621633214,-19.6259216224911,-13.4172810816607,-7.20864054083035
-106.022753849442,-100.462591858298,-94.9024298671547,-89.3422678760111,-83.7821058848674,-78.2219438937238,-72.6617819025801,-67.1016199114365,-61.5414579202928,-55.9812959291492,-50.4211339380055,-44.8609719468619,-39.3008099557182,-33.7406479645746,-28.1804859734309,-22.6203239822873,-17.0601619911436
