popden2010,popden2020,popden2030,popden2040,popden2050,popden2060
-0.222760642,-0.221210445,-0.219660249,-0.22101438,-0.222368512,-0.223722643
-0.249590063,-0.247235345,-0.244880626,-0.244654018,-0.244427409,-0.244200801
-0.261778507,-0.260149893,-0.258521279,-0.257429992,-0.256338706,-0.25524742
-0.267962472,-0.266875005,-0.265787539,-0.264898414,-0.26400929,-0.263120166
-0.267962472,-0.266875005,-0.265787539,-0.264898414,-0.26400929,-0.263120166
-0.306250783,-0.304161087,-0.302071392,-0.300186851,-0.298302311,-0.296417771
-0.313498319,-0.312078863,-0.310659407,-0.309382745,-0.308106082,-0.30682942
-0.309248557,-0.30709749,-0.304946423,-0.302589489,-0.300232555,-0.29787562
-0.306250783,-0.304161087,-0.302071392,-0.300186851,-0.298302311,-0.296417771
-0.31089798,-0.308992454,-0.307086929,-0.305298474,-0.30351002,-0.301721565
-0.302424435,-0.299361064,-0.296297694,-0.292927496,-0.289557299,-0.286187101
-0.313106513,-0.310602423,-0.308098332,-0.304475483,-0.300852634,-0.297229785
-0.306129136,-0.302275954,-0.298422772,-0.294100262,-0.289777752,-0.285455241
-0.314286879,-0.311602651,-0.308918423,-0.304701051,-0.300483679,-0.296266308
-0.319041068,-0.317803786,-0.316566504,-0.31487866,-0.313190816,-0.311502972
-0.315745935,-0.31329773,-0.310849525,-0.307009529,-0.303169533,-0.299329537
0.446420928,0.52999989,0.613578851,0.683913314,0.754247778,0.824582241
-0.316317617,-0.314439109,-0.312560601,-0.310028843,-0.307497085,-0.304965327
-0.299378689,-0.297763592,-0.296148495,-0.29540234,-0.294656184,-0.293910029
0.052453715,0.061265838,0.070077962,0.08654516,0.103012359,0.119479557
-0.151642669,-0.151222698,-0.150802727,-0.154550343,-0.158297959,-0.162045575
-0.019048186,-0.010411844,-0.001775501,0.000628532,0.003032565,0.005436598
-0.207569508,-0.213020137,-0.218470765,-0.225987645,-0.233504525,-0.241021405
0.032037101,0.043839002,0.055640904,0.060415011,0.065189118,0.069963226
0.26239977,0.286668792,0.310937815,0.313476779,0.316015744,0.318554709
-0.288270397,-0.284566172,-0.280861947,-0.279676334,-0.278490721,-0.277305108
-0.051010121,-0.045931693,-0.040853266,-0.038976572,-0.037099877,-0.035223183
-0.317902883,-0.317860902,-0.317818922,-0.318155062,-0.318491203,-0.318827344
0.751018354,0.866474564,0.981930774,1.077965076,1.173999379,1.270033681
1.456247667,1.647993841,1.839740015,1.999841785,2.159943555,2.320045324
-0.136723561,-0.091955958,-0.047188355,-0.001196137,0.044796081,0.090788299
-0.049097974,0.004094754,0.057287483,0.109384806,0.16148213,0.213579453
-0.321998149,-0.321132617,-0.320267086,-0.319345685,-0.318424285,-0.317502884
-0.319031855,-0.318063951,-0.317096047,-0.315909725,-0.314723403,-0.313537081
-0.054009305,-0.050108929,-0.046208553,-0.039838127,-0.0334677,-0.027097274
0.399738785,0.431883935,0.464029085,0.485414972,0.50680086,0.528186748
0.060516383,0.068158807,0.075801231,0.090961167,0.106121103,0.121281039
0.897664996,0.993242296,1.088819596,1.156280825,1.223742054,1.291203283
-0.328651439,-0.328479901,-0.328308364,-0.328168584,-0.328028804,-0.327889023
-0.327103685,-0.326768671,-0.326433657,-0.32599248,-0.325551302,-0.325110124
-0.32635411,-0.32587286,-0.325391611,-0.324782201,-0.324172792,-0.323563383
-0.27428015,-0.274415833,-0.274551516,-0.275411896,-0.276272276,-0.277132656
-0.27428015,-0.274415833,-0.274551516,-0.275411896,-0.276272276,-0.277132656
-0.275043265,-0.274175627,-0.273307988,-0.272550704,-0.27179342,-0.271036136
-0.270350767,-0.269689456,-0.269028145,-0.268930072,-0.268831999,-0.268733925
-0.265536386,-0.264737165,-0.263937943,-0.263785907,-0.263633871,-0.263481836
-0.24627492,-0.245164602,-0.244054283,-0.243847061,-0.243639838,-0.243432616
-0.270555711,-0.269519238,-0.268482765,-0.267591026,-0.266699288,-0.265807549
-0.252310322,-0.25076381,-0.249217298,-0.247886598,-0.246555897,-0.245225197
-0.252310322,-0.25076381,-0.249217298,-0.247886598,-0.246555897,-0.245225197
-0.247097422,-0.244492428,-0.241887433,-0.239996887,-0.23810634,-0.236215794
-0.247097422,-0.244492428,-0.241887433,-0.239996887,-0.23810634,-0.236215794
0.212300357,0.251497522,0.290694688,0.31838134,0.346067992,0.373754644
-0.275764763,-0.275301172,-0.274837582,-0.275519582,-0.276201582,-0.276883582
-0.294161092,-0.292197891,-0.290234689,-0.289323737,-0.288412786,-0.287501834
-0.208585245,-0.208223202,-0.207861158,-0.209182629,-0.210504101,-0.211825572
-0.173486499,-0.175515831,-0.177545163,-0.182370647,-0.187196131,-0.192021615
-0.176862731,-0.178541893,-0.180221056,-0.18348909,-0.186757124,-0.190025157
-0.318838495,-0.319487249,-0.320136003,-0.320372321,-0.320608639,-0.320844956
-0.313807568,-0.314180412,-0.314553255,-0.314525173,-0.31449709,-0.314469008
-0.319381123,-0.318305101,-0.317229079,-0.316271386,-0.315313693,-0.314356
-0.318969801,-0.319548264,-0.320126727,-0.320285592,-0.320444456,-0.32060332
-0.309687478,-0.309734323,-0.309781169,-0.309819399,-0.309857629,-0.309895859
-0.306853938,-0.307097947,-0.307341957,-0.307998981,-0.308656005,-0.30931303
-0.323975642,-0.323538912,-0.323102182,-0.322461118,-0.321820054,-0.321178991
-0.319353231,-0.318939471,-0.318525712,-0.317702329,-0.316878947,-0.316055564
-0.288655941,-0.287739549,-0.286823156,-0.287144577,-0.287465998,-0.287787418
-0.288068625,-0.285934361,-0.283800097,-0.28182446,-0.279848823,-0.277873186
-0.279690743,-0.277526185,-0.275361626,-0.27320538,-0.271049135,-0.268892889
-0.273584129,-0.271357649,-0.269131169,-0.26864026,-0.26814935,-0.267658441
-0.220256066,-0.213369469,-0.206482871,-0.201745728,-0.197008584,-0.19227144
-0.055223151,-0.037845603,-0.020468054,-0.011935543,-0.003403031,0.005129481
-0.113792461,-0.098723681,-0.083654901,-0.072837764,-0.062020628,-0.051203492
-0.219600517,-0.224777404,-0.22995429,-0.237212619,-0.244470948,-0.251729277
-0.097066697,-0.09778014,-0.098493582,-0.110423774,-0.122353966,-0.134284158
0.136097438,0.13566743,0.135237421,0.112100887,0.088964353,0.06582782
0.0862655,0.085580292,0.084895083,0.06401335,0.043131616,0.022249883
-0.115428869,-0.117043191,-0.118657513,-0.130570147,-0.142482782,-0.154395417
-0.03055687,-0.031697081,-0.032837293,-0.048749246,-0.064661199,-0.080573152
-0.010265205,-0.015982637,-0.021700068,-0.041165392,-0.060630716,-0.08009604
-0.010994153,-0.016446449,-0.021898745,-0.041005193,-0.06011164,-0.079218088
-0.03055687,-0.031697081,-0.032837293,-0.048749246,-0.064661199,-0.080573152
0.065282807,0.055902871,0.046522935,0.021311656,-0.003899624,-0.029110903
0.065282807,0.055902871,0.046522935,0.021311656,-0.003899624,-0.029110903
0.053222104,0.051954157,0.050686209,0.030954393,0.011222576,-0.008509241
0.065282807,0.055902871,0.046522935,0.021311656,-0.003899624,-0.029110903
-0.020673317,-0.029207167,-0.037741017,-0.05843185,-0.079122682,-0.099813515
0.076661899,0.059628424,0.042594948,0.012213879,-0.018167191,-0.048548261
-0.279187281,-0.275020641,-0.270854001,-0.269395311,-0.26793662,-0.266477929
0.511490111,0.602205851,0.692921591,0.769984459,0.847047328,0.924110196
0.511490111,0.602205851,0.692921591,0.769984459,0.847047328,0.924110196
0.919491148,1.052403358,1.185315568,1.295705303,1.406095038,1.516484773
0.734162176,0.849342576,0.964522976,1.062551043,1.16057911,1.258607177
0.612262033,0.714261653,0.816261274,0.903068002,0.98987473,1.076681459
-0.319105236,-0.317029247,-0.314953258,-0.312994871,-0.311036484,-0.309078097
-0.11060554,-0.106277298,-0.101949057,-0.10405483,-0.106160604,-0.108266378
0.081125013,0.086453335,0.091781657,0.083659805,0.075537952,0.0674161
0.062304172,0.067101594,0.071899015,0.064966418,0.05803382,0.051101222
-0.120066313,-0.120808094,-0.121549874,-0.131010028,-0.140470182,-0.149930337
-0.120066313,-0.120808094,-0.121549874,-0.131010028,-0.140470182,-0.149930337
1.609200956,1.796050271,1.982899586,2.083249987,2.183600389,2.28395079
1.269998024,1.411011571,1.552025119,1.609457581,1.666890044,1.724322506
0.059095001,0.08017624,0.101257479,0.103978178,0.106698876,0.109419574
0.591337061,0.643271085,0.695205109,0.710622703,0.726040298,0.741457893
1.979291113,2.2205222,2.461753287,2.596556689,2.73136009,2.866163492
0.555339555,0.607033896,0.658728238,0.685321823,0.711915408,0.738508993
0.53976219,0.592225524,0.644688858,0.672943318,0.701197778,0.729452238
-0.31423018,-0.314418012,-0.314605843,-0.314077114,-0.313548385,-0.313019657
-0.271835246,-0.265946328,-0.26005741,-0.2543352,-0.248612991,-0.242890781
-0.272860411,-0.267421092,-0.261981773,-0.257128585,-0.252275398,-0.247422211
-0.324596517,-0.324205158,-0.323813798,-0.323246253,-0.322678708,-0.322111163
-0.323994098,-0.323738781,-0.323483464,-0.323060089,-0.322636715,-0.32221334
-0.311382925,-0.310857905,-0.310332886,-0.310358107,-0.310383328,-0.310408549
0.598113951,0.665428379,0.732742808,0.777404971,0.822067135,0.866729298
1.894177906,2.119008373,2.343838839,2.494435617,2.645032395,2.795629173
-0.157648591,-0.154080036,-0.15051148,-0.151061761,-0.151612043,-0.152162324
0.701653959,0.814676237,0.927698515,0.999973072,1.072247628,1.144522185
-0.303138399,-0.30237125,-0.301604102,-0.301987652,-0.302371202,-0.302754752
-0.299841608,-0.300020339,-0.30019907,-0.301728719,-0.303258367,-0.304788015
-0.314495129,-0.31451328,-0.314531431,-0.315331599,-0.316131767,-0.316931935
-0.294773241,-0.291604523,-0.288435806,-0.286266731,-0.284097656,-0.281928581
-0.289891309,-0.287213168,-0.284535026,-0.283945292,-0.283355557,-0.282765823
-0.280099563,-0.276837451,-0.273575338,-0.273153836,-0.272732333,-0.272310831
-0.257649785,-0.252142902,-0.246636018,-0.245462991,-0.244289964,-0.243116937
-0.296438012,-0.295207542,-0.293977072,-0.294114821,-0.294252569,-0.294390317
-0.16167876,-0.159742534,-0.157806309,-0.158258171,-0.158710032,-0.159161894
0.475484318,0.529441376,0.583398433,0.60828775,0.633177067,0.658066384
-0.309378866,-0.305926895,-0.302474925,-0.299343456,-0.296211988,-0.29308052
-0.323903558,-0.323406307,-0.322909056,-0.322573706,-0.322238356,-0.321903006
-0.305464747,-0.304181355,-0.302897963,-0.302709123,-0.302520283,-0.302331443
-0.298327897,-0.295105603,-0.291883309,-0.287738193,-0.283593076,-0.279447959
-0.29509009,-0.291227475,-0.287364861,-0.282274832,-0.277184803,-0.272094773
-0.31506247,-0.311933174,-0.308803878,-0.303399842,-0.297995806,-0.29259177
-0.292126448,-0.291455163,-0.290783878,-0.289148864,-0.28751385,-0.285878836
-0.233132636,-0.235589497,-0.238046358,-0.241645696,-0.245245034,-0.248844371
-0.273496301,-0.269706455,-0.26591661,-0.26223048,-0.25854435,-0.25485822
-0.278837397,-0.276345804,-0.273854211,-0.271773949,-0.269693687,-0.267613425
-0.279316099,-0.275662079,-0.27200806,-0.268467894,-0.264927727,-0.261387561
-0.227992844,-0.221056362,-0.214119879,-0.207927132,-0.201734384,-0.195541637
-0.262173748,-0.257951809,-0.25372987,-0.249956734,-0.246183598,-0.242410462
-0.24278628,-0.235688302,-0.228590324,-0.221652295,-0.214714267,-0.207776239
-0.299460356,-0.299272904,-0.299085452,-0.2994234,-0.299761347,-0.300099294
-0.301397689,-0.301317244,-0.3012368,-0.301580759,-0.301924719,-0.302268678
-0.319519358,-0.319851633,-0.320183908,-0.320470176,-0.320756444,-0.321042712
-0.153549194,-0.149633504,-0.145717815,-0.137580997,-0.129444179,-0.121307361
0.030401942,0.0432157,0.056029459,0.075515285,0.095001111,0.114486937
-0.317699904,-0.316261857,-0.31482381,-0.313201349,-0.311578888,-0.309956428
-0.314385352,-0.314097657,-0.313809961,-0.31285776,-0.311905558,-0.310953357
-0.318939953,-0.318040621,-0.31714129,-0.316562956,-0.315984622,-0.315406288
-0.321467648,-0.320760015,-0.320052383,-0.319524925,-0.318997468,-0.31847001
-0.328786702,-0.328640952,-0.328495203,-0.328524892,-0.328554582,-0.328584272
-0.316933195,-0.317022302,-0.317111409,-0.316646087,-0.316180765,-0.315715444
-0.288750576,-0.284693798,-0.28063702,-0.276577883,-0.272518747,-0.26845961
-0.307099967,-0.304612895,-0.302125822,-0.29941343,-0.296701037,-0.293988645
-0.31101086,-0.308365941,-0.305721022,-0.30250277,-0.299284518,-0.296066265
-0.31482464,-0.312641922,-0.310459204,-0.307913399,-0.305367595,-0.30282179
-0.325792454,-0.325412812,-0.325033171,-0.324592761,-0.324152352,-0.323711942
-0.322988388,-0.321518028,-0.320047667,-0.318447691,-0.316847714,-0.315247738
-0.321037662,-0.319285663,-0.317533664,-0.315907295,-0.314280925,-0.312654556
-0.276244568,-0.270929659,-0.26561475,-0.260589894,-0.255565038,-0.250540182
-0.303884049,-0.304422132,-0.304960215,-0.306031518,-0.30710282,-0.308174123
-0.323211106,-0.322950417,-0.322689729,-0.322759427,-0.322829124,-0.322898822
-0.303624012,-0.301338628,-0.299053243,-0.296084975,-0.293116706,-0.290148438
-0.286940169,-0.287871183,-0.288802198,-0.290564074,-0.29232595,-0.294087826
-0.318587456,-0.31844745,-0.318307445,-0.318637919,-0.318968393,-0.319298867
-0.318587456,-0.31844745,-0.318307445,-0.318637919,-0.318968393,-0.319298867
-0.286940169,-0.287871183,-0.288802198,-0.290564074,-0.29232595,-0.294087826
-0.286940169,-0.287871183,-0.288802198,-0.290564074,-0.29232595,-0.294087826
-0.318587456,-0.31844745,-0.318307445,-0.318637919,-0.318968393,-0.319298867
-0.292020748,-0.290585874,-0.289151001,-0.287143885,-0.285136769,-0.283129653
-0.318981984,-0.318314693,-0.317647403,-0.316954236,-0.316261069,-0.315567902
-0.309923208,-0.307478199,-0.30503319,-0.302678,-0.300322811,-0.297967621
-0.314211236,-0.314359976,-0.314508716,-0.31522913,-0.315949543,-0.316669957
-0.296220077,-0.293822627,-0.291425178,-0.289137328,-0.286849477,-0.284561627
-0.296496832,-0.293672999,-0.290849167,-0.288112626,-0.285376084,-0.282639542
-0.295308449,-0.289363063,-0.283417677,-0.278010115,-0.272602553,-0.267194991
0.500676985,0.544683433,0.588689881,0.608760276,0.628830671,0.648901066
0.674949646,0.73608206,0.797214474,0.829903297,0.862592121,0.895280944
0.040023135,0.057991056,0.075958977,0.084010921,0.092062865,0.100114809
0.876382471,0.991032498,1.105682525,1.180160753,1.254638981,1.329117209
-0.278975027,-0.275535248,-0.272095469,-0.268993681,-0.265891893,-0.262790105
-0.260311222,-0.255029818,-0.249748415,-0.245917636,-0.242086858,-0.238256079
0.302626991,0.322326114,0.342025237,0.337546842,0.333068447,0.328590053
0.335489435,0.389053627,0.442617819,0.47714863,0.511679441,0.546210252
0.151566797,0.189990316,0.228413835,0.253634993,0.278856151,0.304077309
-0.291707613,-0.292748938,-0.293790262,-0.295492596,-0.297194931,-0.298897265
-0.291438338,-0.29248308,-0.293527822,-0.295581148,-0.297634474,-0.2996878
-0.285600859,-0.286946979,-0.2882931,-0.290464272,-0.292635445,-0.294806618
-0.285600859,-0.286946979,-0.2882931,-0.290464272,-0.292635445,-0.294806618
-0.103469266,-0.106393583,-0.1093179,-0.119326645,-0.129335389,-0.139344134
-0.154833331,-0.157512995,-0.160192659,-0.16650607,-0.17281948,-0.17913289
-0.154833331,-0.157512995,-0.160192659,-0.16650607,-0.17281948,-0.17913289
-0.154833331,-0.157512995,-0.160192659,-0.16650607,-0.17281948,-0.17913289
-0.154833331,-0.157512995,-0.160192659,-0.16650607,-0.17281948,-0.17913289
-0.235596268,-0.237457389,-0.23931851,-0.245659812,-0.252001113,-0.258342415
0.018924627,0.027909561,0.036894495,0.032200706,0.027506917,0.022813129
-0.305524644,-0.304072859,-0.302621075,-0.302175069,-0.301729064,-0.301283059
-0.291747461,-0.288930027,-0.286112592,-0.283785952,-0.281459311,-0.279132671
-0.307901777,-0.306743286,-0.305584795,-0.303819376,-0.302053956,-0.300288537
-0.265065124,-0.261516952,-0.25796878,-0.253788716,-0.249608652,-0.245428587
-0.258269464,-0.258360818,-0.258452172,-0.258874356,-0.259296541,-0.259718725
-0.261042967,-0.250891935,-0.240740904,-0.229651977,-0.218563051,-0.207474125
-0.324767659,-0.323572832,-0.322378004,-0.320711442,-0.31904488,-0.317378318
-0.322620823,-0.321407405,-0.320193987,-0.318914879,-0.317635772,-0.316356665
-0.320506217,-0.319369665,-0.318233112,-0.317353443,-0.316473774,-0.315594105
0.436933582,0.494270656,0.551607731,0.58400378,0.616399829,0.648795878
0.480882908,0.545965622,0.611048336,0.652919573,0.694790811,0.736662048
2.362112976,2.637056288,2.911999599,3.09579691,3.279594222,3.463391533
3.464733042,3.861400709,4.258068376,4.549429986,4.840791596,5.132153206
1.949783595,2.159112038,2.368440482,2.520106276,2.67177207,2.823437864
-0.191110768,-0.188784839,-0.186458909,-0.184643893,-0.182828876,-0.181013859
-0.121634894,-0.115266082,-0.10889727,-0.103656823,-0.098416376,-0.093175929
0.018865645,0.044528759,0.070191873,0.107833351,0.145474829,0.183116307
0.207764861,0.237292074,0.266819286,0.312364448,0.357909609,0.403454771
-0.166561842,-0.168803863,-0.171045884,-0.181341052,-0.191636219,-0.201931387
0.348400533,0.362182225,0.375963917,0.35957338,0.343182843,0.326792306
-0.166561842,-0.168803863,-0.171045884,-0.181341052,-0.191636219,-0.201931387
-0.041400327,-0.036189098,-0.030977869,-0.038148043,-0.045318216,-0.05248839
-0.248651568,-0.245476324,-0.242301079,-0.239685092,-0.237069105,-0.234453118
-0.15171674,-0.15290638,-0.154096021,-0.164205911,-0.174315801,-0.184425692
-0.220808189,-0.223929374,-0.227050558,-0.234140986,-0.241231415,-0.248321843
-0.234504696,-0.238827263,-0.24314983,-0.250902866,-0.258655901,-0.266408937
0.105650484,0.124834058,0.144017632,0.142607949,0.141198266,0.139788582
0.131915064,0.168794886,0.205674707,0.234371969,0.263069231,0.291766492
-0.289780866,-0.289758679,-0.289736492,-0.290836438,-0.291936385,-0.293036332
-0.29650403,-0.297243074,-0.297982117,-0.299313484,-0.300644851,-0.301976218
-0.293045326,-0.293779728,-0.294514129,-0.296541382,-0.298568634,-0.300595886
-0.300422785,-0.301237035,-0.302051286,-0.304007906,-0.305964526,-0.307921146
-0.32097673,-0.320598162,-0.320219593,-0.319854837,-0.31949008,-0.319125323
-0.319593001,-0.319767481,-0.31994196,-0.319922402,-0.319902845,-0.319883287
-0.314919998,-0.314298409,-0.31367682,-0.312894887,-0.312112954,-0.311331021
-0.29641803,-0.293913487,-0.291408944,-0.288464147,-0.28551935,-0.282574553
-0.293308549,-0.290216376,-0.287124203,-0.283157521,-0.279190839,-0.275224157
0.334015522,0.365425963,0.396836404,0.397669106,0.398501809,0.399334512
0.070871656,0.084391772,0.097911889,0.09561755,0.093323211,0.091028872
-0.023393316,-0.007710071,0.007973174,0.009589825,0.011206475,0.012823126
-0.297786138,-0.295443181,-0.293100224,-0.291938722,-0.290777219,-0.289615716
-0.281862317,-0.277422874,-0.272983432,-0.26914455,-0.265305668,-0.261466786
-0.311760915,-0.312184874,-0.312608832,-0.313891242,-0.315173652,-0.316456062
-0.251918054,-0.245087457,-0.23825686,-0.233429614,-0.228602368,-0.223775121
-0.17491546,-0.171314607,-0.167713754,-0.166034748,-0.164355742,-0.162676736
-0.306903685,-0.306297206,-0.305690727,-0.305055202,-0.304419678,-0.303784154
-0.314613612,-0.315249617,-0.315885622,-0.316699066,-0.31751251,-0.318325953
-0.314283577,-0.313850885,-0.313418193,-0.312822315,-0.312226436,-0.311630558
-0.306903685,-0.306297206,-0.305690727,-0.305055202,-0.304419678,-0.303784154
0.03751963,0.059157935,0.08079624,0.089382821,0.097969402,0.106555983
-0.320990543,-0.321122502,-0.321254462,-0.321521006,-0.32178755,-0.322054094
-0.320990543,-0.321122502,-0.321254462,-0.321521006,-0.32178755,-0.322054094
